Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-03-14 00:00:00-04:00,64.66999816894531,65.19000244140625,64.06999969482422,64.88999938964844,29439,0,0
2018-03-15 00:00:00-04:00,64.8499984741211,65.38999938964844,64.61000061035156,65.12000274658203,22542,0,0
2018-03-16 00:00:00-04:00,65.05000305175781,66.41999816894531,64.88999938964844,66.20999908447266,29187,0,0
2018-03-19 00:00:00-04:00,66.12000274658203,66.3499984741211,65.38999938964844,66.05000305175781,28050,0,0
2018-03-20 00:00:00-04:00,66.19999694824219,67.88999938964844,66.16999816894531,67.41999816894531,35782,0,0
2018-03-21 00:00:00-04:00,67.55999755859375,69.8499984741211,67.47000122070312,69.47000122070312,43370,0,0
2018-03-22 00:00:00-04:00,69.7699966430664,69.91000366210938,68.58000183105469,68.91000366210938,37699,0,0
2018-03-23 00:00:00-04:00,68.9000015258789,70.56999969482422,68.80000305175781,70.44999694824219,49285,0,0
2018-03-26 00:00:00-04:00,70.63999938964844,71.05000305175781,69.66999816894531,70.12000274658203,28882,0,0
2018-03-27 00:00:00-04:00,70.20999908447266,71.02999877929688,69.45999908447266,70.11000061035156,15583,0,0
2018-03-28 00:00:00-04:00,69.68000030517578,70.25,68.77999877929688,69.52999877929688,16988,0,0
2018-03-29 00:00:00-04:00,69.80999755859375,70.43000030517578,69.12999725341797,70.2699966430664,1216,0,0
2018-04-02 00:00:00-04:00,70.13999938964844,70.13999938964844,70.13999938964844,70.13999938964844,22815,0,0
2018-04-04 00:00:00-04:00,68.13999938964844,68.2699966430664,66.69999694824219,68.0199966430664,39674,0,0
2018-04-05 00:00:00-04:00,68.3499984741211,68.91999816894531,67.7300033569336,68.33000183105469,28888,0,0
2018-04-06 00:00:00-04:00,68.58999633789062,68.62000274658203,66.86000061035156,67.11000061035156,30749,0,0
2018-04-09 00:00:00-04:00,67.02999877929688,68.80000305175781,67.02999877929688,68.6500015258789,23967,0,0
2018-04-10 00:00:00-04:00,68.55999755859375,71.31999969482422,68.4800033569336,71.04000091552734,45123,0,0
2018-04-11 00:00:00-04:00,71.02999877929688,73.08000183105469,70.55999755859375,72.05999755859375,50064,0,0
2018-04-12 00:00:00-04:00,71.93000030517578,72.45999908447266,71.08999633789062,72.0199966430664,38029,0,0
2018-04-13 00:00:00-04:00,72.16999816894531,72.86000061035156,71.61000061035156,72.58000183105469,36895,0,0
2018-04-16 00:00:00-04:00,72.62000274658203,72.87999725341797,71.12999725341797,71.41999816894531,33532,0,0
2018-04-17 00:00:00-04:00,71.5999984741211,71.87999725341797,70.83000183105469,71.58000183105469,36784,0,0
2018-04-18 00:00:00-04:00,71.7699966430664,73.91999816894531,71.6500015258789,73.4800033569336,34300,0,0
2018-04-19 00:00:00-04:00,73.76000213623047,74.73999786376953,73.45999908447266,73.77999877929688,37579,0,0
2018-04-20 00:00:00-04:00,74.0,74.19999694824219,72.83000183105469,74.05999755859375,32478,0,0
2018-04-23 00:00:00-04:00,73.87999725341797,75.11000061035156,73.12999725341797,74.70999908447266,41835,0,0
2018-04-24 00:00:00-04:00,74.9000015258789,75.45999908447266,73.69999694824219,73.86000061035156,46897,0,0
2018-04-25 00:00:00-04:00,73.94999694824219,74.18000030517578,73.18000030517578,74.0,38845,0,0
2018-04-26 00:00:00-04:00,74.06999969482422,74.94999694824219,74.05999755859375,74.73999786376953,26826,0,0
2018-04-27 00:00:00-04:00,74.70999908447266,75.01000213623047,74.37999725341797,74.63999938964844,15535,0,0
2018-04-30 00:00:00-04:00,74.37999725341797,75.36000061035156,73.55000305175781,75.16999816894531,1630,0,0
2018-05-01 00:00:00-04:00,75.16999816894531,75.16999816894531,75.16999816894531,75.16999816894531,39208,0,0
2018-05-02 00:00:00-04:00,73.20999908447266,73.62000274658203,72.37000274658203,73.36000061035156,34769,0,0
2018-05-03 00:00:00-04:00,73.13999938964844,74.08000183105469,72.4800033569336,73.62000274658203,35839,0,0
2018-05-04 00:00:00-04:00,73.76000213623047,75.05000305175781,73.25,74.87000274658203,30457,0,0
2018-05-07 00:00:00-04:00,74.9800033569336,76.33000183105469,74.8499984741211,76.16999816894531,21266,0,0
2018-05-08 00:00:00-04:00,75.66000366210938,76.18000030517578,73.0999984741211,74.8499984741211,50813,0,0
2018-05-09 00:00:00-04:00,75.86000061035156,77.41000366210938,75.86000061035156,77.20999908447266,34902,0,0
2018-05-10 00:00:00-04:00,77.29000091552734,77.97000122070312,76.5,77.47000122070312,32445,0,0
2018-05-11 00:00:00-04:00,77.41000366210938,77.58999633789062,76.94999694824219,77.12000274658203,25651,0,0
2018-05-14 00:00:00-04:00,77.08999633789062,78.5199966430664,76.54000091552734,78.2300033569336,29917,0,0
2018-05-15 00:00:00-04:00,78.52999877929688,79.44999694824219,77.9000015258789,78.43000030517578,41100,0,0
2018-05-16 00:00:00-04:00,78.12999725341797,79.33000183105469,77.62999725341797,79.27999877929688,31226,0,0
2018-05-17 00:00:00-04:00,79.23999786376953,80.5,79.12000274658203,79.30000305175781,38385,0,0
2018-05-18 00:00:00-04:00,79.51000213623047,79.86000061035156,78.33000183105469,78.51000213623047,30828,0,0
2018-05-21 00:00:00-04:00,78.52999877929688,79.58999633789062,78.11000061035156,79.22000122070312,19520,0,0
2018-05-22 00:00:00-04:00,79.48999786376953,80.48999786376953,79.16999816894531,79.56999969482422,29522,0,0
2018-05-23 00:00:00-04:00,79.48999786376953,79.8499984741211,78.2300033569336,79.80000305175781,30786,0,0
2018-05-24 00:00:00-04:00,79.70999908447266,79.83999633789062,78.56999969482422,78.79000091552734,25431,0,0
2018-05-25 00:00:00-04:00,78.86000061035156,78.86000061035156,76.0,76.44000244140625,42387,0,0
2018-05-29 00:00:00-04:00,75.5,76.18000030517578,74.51000213623047,75.38999938964844,19800,0,0
2018-05-30 00:00:00-04:00,75.4000015258789,77.72000122070312,74.87999725341797,77.5,9673,0,0
2018-05-31 00:00:00-04:00,77.54000091552734,78.72000122070312,77.08000183105469,77.58999633789062,1039,0,0
2018-06-01 00:00:00-04:00,77.58999633789062,77.58999633789062,77.58999633789062,77.58999633789062,35684,0,0
2018-06-04 00:00:00-04:00,76.61000061035156,76.93000030517578,75.19999694824219,75.29000091552734,31642,0,0
2018-06-05 00:00:00-04:00,75.5199966430664,75.7300033569336,73.81999969482422,75.37999725341797,43436,0,0
2018-06-06 00:00:00-04:00,75.08999633789062,76.26000213623047,74.47000122070312,75.36000061035156,37262,0,0
2018-06-07 00:00:00-04:00,75.91000366210938,77.37000274658203,75.41999816894531,77.31999969482422,36710,0,0
2018-06-08 00:00:00-04:00,77.26000213623047,77.58000183105469,76.13999938964844,76.45999908447266,21902,0,0
2018-06-11 00:00:00-04:00,76.38999938964844,76.81999969482422,75.52999877929688,76.45999908447266,22516,0,0
2018-06-12 00:00:00-04:00,76.44999694824219,77.06999969482422,75.44999694824219,75.87999725341797,26330,0,0
2018-06-13 00:00:00-04:00,75.4800033569336,76.87000274658203,75.19999694824219,76.73999786376953,30468,0,0
2018-06-14 00:00:00-04:00,76.55000305175781,76.91000366210938,75.7699966430664,75.94000244140625,24181,0,0
2018-06-15 00:00:00-04:00,76.55000305175781,76.91000366210938,73.06999969482422,73.44000244140625,30144,0,0
2018-06-18 00:00:00-04:00,73.05000305175781,75.54000091552734,72.44000244140625,75.33999633789062,31861,0,0
2018-06-19 00:00:00-04:00,75.41999816894531,75.52999877929688,74.44999694824219,75.08000183105469,33282,0,0
2018-06-20 00:00:00-04:00,75.0199966430664,75.8499984741211,74.11000061035156,74.73999786376953,47160,0,0
2018-06-21 00:00:00-04:00,74.36000061035156,74.68000030517578,72.94000244140625,73.05000305175781,49077,0,0
2018-06-22 00:00:00-04:00,73.37000274658203,75.80999755859375,73.18000030517578,75.55000305175781,59882,0,0
2018-06-25 00:00:00-04:00,75.06999969482422,75.12999725341797,73.73999786376953,74.7300033569336,41565,0,0
2018-06-26 00:00:00-04:00,74.75,76.69999694824219,74.12999725341797,76.30999755859375,41470,0,0
2018-06-27 00:00:00-04:00,76.4800033569336,78.16999816894531,76.27999877929688,77.62000274658203,24472,0,0
2018-06-28 00:00:00-04:00,77.51000213623047,78.4000015258789,77.11000061035156,77.8499984741211,14662,0,0
2018-06-29 00:00:00-04:00,77.7699966430664,79.69999694824219,77.7699966430664,79.44000244140625,1182,0,0
2018-07-02 00:00:00-04:00,79.41000366210938,79.41000366210938,79.41000366210938,79.41000366210938,30859,0,0
2018-07-03 00:00:00-04:00,77.41999816894531,78.55999755859375,76.68000030517578,77.76000213623047,22785,0,0
2018-07-05 00:00:00-04:00,78.11000061035156,78.48999786376953,77.30999755859375,77.38999938964844,27678,0,0
2018-07-06 00:00:00-04:00,77.58000183105469,77.69999694824219,76.37000274658203,77.11000061035156,25487,0,0
2018-07-09 00:00:00-04:00,77.23999786376953,78.30999755859375,77.06999969482422,78.06999969482422,14925,0,0
2018-07-10 00:00:00-04:00,78.25,79.5,78.20999908447266,78.86000061035156,19767,0,0
2018-07-11 00:00:00-04:00,78.83000183105469,78.88999938964844,73.04000091552734,73.4000015258789,48913,0,0
2018-07-12 00:00:00-04:00,73.77999877929688,75.12999725341797,72.68000030517578,74.44999694824219,46443,0,0
2018-07-13 00:00:00-04:00,74.33000183105469,75.91999816894531,73.2300033569336,75.33000183105469,27308,0,0
2018-07-16 00:00:00-04:00,75.0,75.37000274658203,71.52999877929688,71.83999633789062,27134,0,0
2018-07-17 00:00:00-04:00,71.9000015258789,72.77999877929688,71.36000061035156,72.16000366210938,28197,0,0
2018-07-18 00:00:00-04:00,71.63999938964844,73.2699966430664,71.19999694824219,72.9000015258789,25625,0,0
2018-07-19 00:00:00-04:00,72.9800033569336,73.80000305175781,71.83000183105469,72.58000183105469,31672,0,0
2018-07-20 00:00:00-04:00,72.58999633789062,73.47000122070312,72.29000091552734,73.06999969482422,24861,0,0
2018-07-23 00:00:00-04:00,72.91999816894531,74.48999786376953,72.52999877929688,73.05999755859375,29479,0,0
2018-07-24 00:00:00-04:00,73.0,74.01000213623047,72.68000030517578,73.44000244140625,21747,0,0
2018-07-25 00:00:00-04:00,73.66000366210938,74.30000305175781,73.08000183105469,73.93000030517578,25329,0,0
2018-07-26 00:00:00-04:00,74.3499984741211,74.81999969482422,73.77999877929688,74.54000091552734,26293,0,0
2018-07-27 00:00:00-04:00,74.47000122070312,74.8499984741211,73.83000183105469,74.29000091552734,15109,0,0
2018-07-30 00:00:00-04:00,74.3499984741211,75.2699966430664,74.1500015258789,74.97000122070312,9053,0,0
2018-07-31 00:00:00-04:00,74.88999938964844,75.0999984741211,74.18000030517578,74.25,1463,0,0
2018-08-01 00:00:00-04:00,74.25,74.25,74.25,74.25,23660,0,0
2018-08-02 00:00:00-04:00,72.5999984741211,73.73999786376953,71.83999633789062,73.44999694824219,21038,0,0
2018-08-03 00:00:00-04:00,73.44000244140625,73.7300033569336,72.4800033569336,73.20999908447266,15946,0,0
2018-08-06 00:00:00-04:00,73.29000091552734,74.45999908447266,73.13999938964844,73.75,20253,0,0
2018-08-07 00:00:00-04:00,73.66000366210938,74.9000015258789,73.5999984741211,74.6500015258789,18289,0,0
2018-08-08 00:00:00-04:00,74.52999877929688,74.86000061035156,71.66000366210938,72.27999877929688,23735,0,0
2018-08-09 00:00:00-04:00,72.12999725341797,72.87999725341797,71.8499984741211,72.06999969482422,15939,0,0
2018-08-10 00:00:00-04:00,72.0,73.13999938964844,71.41000366210938,72.80999755859375,16195,0,0
2018-08-13 00:00:00-04:00,72.98999786376953,73.08999633789062,71.04000091552734,72.61000061035156,17644,0,0
2018-08-14 00:00:00-04:00,72.87999725341797,73.93000030517578,72.0999984741211,72.45999908447266,20737,0,0
2018-08-15 00:00:00-04:00,72.16999816894531,72.44000244140625,70.30000305175781,70.76000213623047,25245,0,0
2018-08-16 00:00:00-04:00,70.7699966430664,71.51000213623047,70.4000015258789,71.43000030517578,18403,0,0
2018-08-17 00:00:00-04:00,71.3499984741211,72.4800033569336,71.2699966430664,71.83000183105469,15051,0,0
2018-08-20 00:00:00-04:00,71.77999877929688,72.73999786376953,71.44999694824219,72.20999908447266,18514,0,0
2018-08-21 00:00:00-04:00,72.12999725341797,72.94999694824219,72.05999755859375,72.62999725341797,15578,0,0
2018-08-22 00:00:00-04:00,72.75,74.98999786376953,72.68000030517578,74.77999877929688,19801,0,0
2018-08-23 00:00:00-04:00,74.88999938964844,74.88999938964844,74.20999908447266,74.7300033569336,14222,0,0
2018-08-24 00:00:00-04:00,74.73999786376953,76.4000015258789,74.69999694824219,75.81999969482422,19745,0,0
2018-08-27 00:00:00-04:00,75.61000061035156,76.3499984741211,75.4000015258789,76.20999908447266,9993,0,0
2018-08-28 00:00:00-04:00,76.29000091552734,76.95999908447266,75.7300033569336,75.94999694824219,17281,0,0
2018-08-29 00:00:00-04:00,75.91000366210938,77.41999816894531,75.69999694824219,77.13999938964844,8895,0,0
2018-08-30 00:00:00-04:00,77.30999755859375,78.0,77.20999908447266,77.7699966430664,9125,0,0
2018-08-31 00:00:00-04:00,77.5,77.79000091552734,77.0999984741211,77.41999816894531,17690,0,0
2018-09-04 00:00:00-04:00,78.19000244140625,79.70999908447266,77.45999908447266,78.16999816894531,36059,0,0
2018-09-05 00:00:00-04:00,77.88999938964844,78.05999755859375,76.91999816894531,77.2699966430664,27811,0,0
2018-09-06 00:00:00-04:00,77.13999938964844,77.75,75.63999938964844,76.5,31739,0,0
2018-09-07 00:00:00-04:00,76.58000183105469,77.08000183105469,75.88999938964844,76.83000183105469,17798,0,0
2018-09-10 00:00:00-04:00,76.8499984741211,77.91000366210938,76.8499984741211,77.37000274658203,23036,0,0
2018-09-11 00:00:00-04:00,77.36000061035156,79.5199966430664,77.36000061035156,79.05999755859375,29921,0,0
2018-09-12 00:00:00-04:00,79.47000122070312,80.11000061035156,78.75,79.73999786376953,29906,0,0
2018-09-13 00:00:00-04:00,79.7699966430664,79.7699966430664,77.87000274658203,78.18000030517578,28501,0,0
2018-09-14 00:00:00-04:00,78.36000061035156,78.93000030517578,77.37999725341797,78.08999633789062,24296,0,0
2018-09-17 00:00:00-04:00,78.06999969482422,78.88999938964844,77.7300033569336,78.05000305175781,21749,0,0
2018-09-18 00:00:00-04:00,77.88999938964844,79.72000122070312,77.5,79.02999877929688,22637,0,0
2018-09-19 00:00:00-04:00,78.86000061035156,79.5,78.5199966430664,79.4000015258789,19118,0,0
2018-09-20 00:00:00-04:00,79.33000183105469,79.81999969482422,78.5199966430664,78.69999694824219,22855,0,0
2018-09-21 00:00:00-04:00,78.69999694824219,80.12000274658203,78.23999786376953,78.80000305175781,36594,0,0
2018-09-24 00:00:00-04:00,79.0999984741211,81.4800033569336,79.0999984741211,81.19999694824219,21939,0,0
2018-09-25 00:00:00-04:00,81.44999694824219,82.54000091552734,81.16999816894531,81.87000274658203,30081,0,0
2018-09-26 00:00:00-04:00,81.51000213623047,82.19000244140625,81.12000274658203,81.33999633789062,17271,0,0
2018-09-27 00:00:00-04:00,81.80999755859375,82.41999816894531,81.33999633789062,81.72000122070312,14317,0,0
2018-09-28 00:00:00-04:00,81.54000091552734,82.8499984741211,81.54000091552734,82.72000122070312,2279,0,0
2018-10-01 00:00:00-04:00,82.66999816894531,82.66999816894531,82.66999816894531,82.66999816894531,34024,0,0
2018-10-02 00:00:00-04:00,85.05999755859375,85.37000274658203,84.31999969482422,84.80000305175781,25338,0,0
2018-10-03 00:00:00-04:00,84.70999908447266,86.72000122070312,84.01000213623047,86.29000091552734,31424,0,0
2018-10-04 00:00:00-04:00,86.12999725341797,86.41999816894531,84.1500015258789,84.58000183105469,35552,0,0
2018-10-05 00:00:00-04:00,84.70999908447266,85.11000061035156,83.91999816894531,84.16000366210938,27778,0,0
2018-10-08 00:00:00-04:00,84.11000061035156,84.30999755859375,82.66000366210938,83.91000366210938,31603,0,0
2018-10-09 00:00:00-04:00,83.7699966430664,85.44000244140625,83.72000122070312,85.0,39232,0,0
2018-10-10 00:00:00-04:00,84.87999725341797,85.16000366210938,82.27999877929688,83.08999633789062,31715,0,0
2018-10-11 00:00:00-04:00,82.58999633789062,82.61000061035156,79.80000305175781,80.26000213623047,48195,0,0
2018-10-12 00:00:00-04:00,80.27999877929688,81.47000122070312,79.22000122070312,80.43000030517578,37537,0,0
2018-10-15 00:00:00-04:00,80.97000122070312,81.91000366210938,79.8499984741211,80.77999877929688,31577,0,0
2018-10-16 00:00:00-04:00,80.69999694824219,81.73999786376953,79.80000305175781,81.41000366210938,33816,0,0
2018-10-17 00:00:00-04:00,81.5999984741211,81.83999633789062,79.16999816894531,80.05000305175781,38202,0,0
2018-10-18 00:00:00-04:00,80.33000183105469,80.33000183105469,78.69000244140625,79.29000091552734,41270,0,0
2018-10-19 00:00:00-04:00,79.33999633789062,80.88999938964844,79.22000122070312,79.77999877929688,34401,0,0
2018-10-22 00:00:00-04:00,80.08000183105469,80.38999938964844,78.97000122070312,79.83000183105469,37080,0,0
2018-10-23 00:00:00-04:00,80.0199966430664,80.12000274658203,75.87999725341797,76.44000244140625,60226,0,0
2018-10-24 00:00:00-04:00,76.19000244140625,77.55999755859375,75.12999725341797,76.16999816894531,57413,0,0
2018-10-25 00:00:00-04:00,75.69999694824219,77.05000305175781,75.37000274658203,76.88999938964844,33325,0,0
2018-10-26 00:00:00-04:00,76.62000274658203,77.91000366210938,75.7699966430664,77.62000274658203,33549,0,0
2018-10-29 00:00:00-04:00,77.69000244140625,78.01000213623047,76.55000305175781,77.33999633789062,17057,0,0
2018-10-30 00:00:00-04:00,76.83999633789062,77.31999969482422,75.11000061035156,75.91000366210938,19196,0,0
2018-10-31 00:00:00-04:00,76.18000030517578,76.88999938964844,75.47000122070312,75.47000122070312,2451,0,0
2018-11-01 00:00:00-04:00,75.5,75.5,75.5,75.5,33938,0,0
2018-11-02 00:00:00-04:00,72.66000366210938,73.4800033569336,72.16999816894531,72.83000183105469,36090,0,0
2018-11-05 00:00:00-05:00,72.75,74.12000274658203,72.2300033569336,73.16999816894531,28438,0,0
2018-11-06 00:00:00-05:00,72.72000122070312,73.2699966430664,71.18000030517578,72.12999725341797,32871,0,0
2018-11-07 00:00:00-05:00,71.75,73.52999877929688,71.3499984741211,72.06999969482422,36648,0,0
2018-11-08 00:00:00-05:00,72.13999938964844,73.05999755859375,70.51000213623047,70.6500015258789,39896,0,0
2018-11-09 00:00:00-05:00,70.94999694824219,70.9800033569336,69.16000366210938,70.18000030517578,32611,0,0
